,Post,IdFatherComment,Date,Caption,likesComment,Username,IdChildComment
183,1268,17844148141624073,1567466191,@raphymartinez 😂😂😂 all the time. It never gets old! Lol,0,amanda_athens,18056965894161887
184,1269,17923701529320367,1567473194,@hungarian_kris LMFAO❤️,1,spirit_laryn,17912035525343425
185,1270,17876355379435116,1567466986,@o_adetunji89 this is me all day,0,hellen_adetunji,18076154998118533
186,1271,17900436349370157,1567493503,@ivanjankovic16 al zena je na najboljem mjestu 😂😂,0,tanja.soldat,17923957573321103
187,1272,17866741660463036,1567474399,@amit.846 ooh wow,0,nick_h_z06,17916349264329949
188,1273,17891967685384076,1567468021,@rafaelgaravello 😂,1,carswithoutgas,17853751831544797
189,1274,18073633129123606,1567468333,@dheyaa_mikha 😂🙌🏼,1,carswithoutgas,17900378806371802
190,1275,18017232364227149,1567466499,@nickstergiou @ott.sella @anna_skreki memories❤️❤️❤️❤️❤️❤️,1,thegoldelocks,18061515844154918
191,1276,18072419536120579,1567463840,@matijahardi divljak jedan,1,paularambousek,17855535886524802
192,1277,18018742399226010,1567468343,@brbutter Same! ⚡️,0,carswithoutgas,18017408104228854
193,1278,18077236834102912,1567478387,@spencerdaems all day,0,rajanssekhon,18064352314193958
194,1279,17848004677590544,1567464266,@onewinterstale hahaha totallyyy,0,olinepine,18095527405037211
195,1280,17990004706263338,1567461467,@yuvi.makkar i was gonna send this earlier hahah,1,al3x.richardson,18077257270102871
196,1281,17865793918473587,1567563163,@rodztintshop @battery1882 lol,2,socallife335i,18096206482062507
197,1282,17879565181426828,1567462749,@birdy_legs lol me and @andy_rascal: “do you want puke in your car?” 😂😂😂,2,joshkaczmarek,17857101298518137
198,1283,17861763370493483,1567461123,@wgsleight 🙄,0,torreyls,17882724964414760
199,1284,17844160024619540,1567462315,@ajwithnosnap hahahahahahahahahahah,0,hope.rothenberg,18096293113015541
200,1285,18018148669232669,1567468416,@alexandra__s0ares 🙌🏼,0,carswithoutgas,17852894620557731
201,1286,18027617065211722,1567468423,@kyler.pitts 😂,0,carswithoutgas,17908975807350838
202,1287,18061182157159994,1567460299,@mrvmad we gotta do a ghetto version of this 😂😂😂 #ouch,2,kgsmusic,17858846137507516
203,1288,17867619697467593,1567463344,@vjballa21 TOO SOON! Not the tacos!!!,0,heidyf,18066935482089546
204,1289,17867619697467593,1567463597,@vjballa21 I was honestly shocked and at a loss for words,0,heidyf,18025359991218203
205,1290,17867619697467593,1567461440,@vjballa21 seriously. Why would you bring that up? Lmao,0,heidyf,18013018180244825
206,1291,17867619697467593,1567463122,@heidyf  I feel like sometime has passed and we can laugh about it now lol you were sooo mad,0,victor_paulo24,17890333156379190
207,1292,17867619697467593,1567463546,@heidyf  hahaha I can just here you thinking “mmm finally after a long night of drinking I get to enjoy these delicious carne asada....Vroommmm...FCK!!!!!”,0,victor_paulo24,17858440756512382
208,1293,17900441803366169,1567516125,@ava_g_ciri no you’re much more dramatic,0,evan.j.petty,18067366963138695
209,1294,17900441803366169,1567598654,@evan.j.petty no like I mean am I that much more dramatic bc she’s not really reacting,0,ava_g_ciri,18063218653181806
210,1295,17900441803366169,1567512126,@evan.j.petty okay am I that dramatic,0,ava_g_ciri,18063166162183335
211,1296,18017171452232267,1567468436,@chris_redc63amg Ayyyyy! 🥂,0,carswithoutgas,17880646303422565
212,1297,18017861284231367,1567461058,@magnusschonhowd 😂🙈,0,veronicaeb,17892099064383769
213,1298,18095986327009179,1567468447,@phaseal3469 😂🙌🏼,0,carswithoutgas,17906764111353312
214,1299,17916717193327223,1567503419,@jsaltygomes it is just a joke man,0,tomi.fernandezg,18099218836019558
215,1300,17916717193327223,1567516713,"@jsaltygomes I think the problem here is that you don't understand language in general. There's the literal, explicit meaning of a sentence and there's implicit meaning. You seem to be the type of guy people have to explain jokes to. I guess we're both wasting our time with this...",2,tomi.fernandezg,18097638076065072
216,1301,17916717193327223,1567494500,@tomi.fernandezg that is so much wrong on so many levels. Just about every Tesla driver I've had to deal with are stuck up pricks that think they're better than anyone else and have a priority,1,jsaltygomes,18073074757123670
217,1302,17916717193327223,1567468458,@tomi.fernandezg Facts 🙌🏼,0,carswithoutgas,18068065399189526
218,1303,17916717193327223,1567514039,@jsaltygomes I can't believe I have to explain this... This is a comment on an Instagram post. I'm not trying to say anything about every Tesla driver. I was just laughing at the fact that all this people find it hilarious when this guy accelerates like that in his Tesla to impress someone but the same people would probably think a guy doing the same in a gas car is a douche.,0,tomi.fernandezg,17904275920362097
219,1304,17916717193327223,1567531071,@jsaltygomes maybe you have to explain your jokes because they don't make sense.. just like what you are saying now.,0,tomi.fernandezg,17866173394469375
220,1305,17916717193327223,1567512411,@tomi.fernandezg how was that a joke 😂,0,jsaltygomes,17852738836529144
221,1306,17916717193327223,1567530733,@tomi.fernandezg no not really. I'm often the one doing the explaining. You didn't make a joke you made a statement then you contradicted it,0,jsaltygomes,17849300710567189
222,1307,17916717193327223,1567514716,"@tomi.fernandezg only that's not how you worded it. How YOU worded it was saying that only people doing this in Tesla's don't look like douchebags. Maybe before trying to act like a smartass maybe increase your understanding of the English language before trying to make ""a joke""",0,jsaltygomes,17847030433605664
223,1308,17905369981360583,1567471705,@justytyme were gonna die !,0,ayirpm,18095628280029391
224,1309,18067843672089006,1567467979,@hasaninalsalehi 🤔,0,carswithoutgas,17890240651388897
225,1310,17904040009363700,1567495983,@jennyyalman haha,0,maxbentving,17853852076532269
226,1311,18027118867208133,1567468773,@dippednbuttahsauce Same! ⚡️,0,carswithoutgas,18028297702211088
227,1312,18052266376169325,1567475261,@innovationrei my reactions are better!! 😂,1,jasyjen,17844196666615740
228,1313,17864474518478520,1567459550,@arman_khwaja ihu,2,sairakhwaja,17860594228493362
229,1314,17875122691442588,1567467938,@mattitude1722 😂🙌🏼,0,carswithoutgas,17853695368542883
230,1315,17853695734528148,1567458061,@gormvn 😵,0,meag.a,17884930675407251
231,1316,17856644434523219,1618921488,@melt.1325 you go girl! 😎,1,benjamin_carbone,18163072876125289
232,1317,17856644434523219,1618893220,@benjamin_carbone im getting a Tesla like right after my house is finished being built@in few months. This is worth the hype!!!!!👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽🎉🎉🎉🎉😊😊,1,melt.1325,17867760524497780
233,1318,17847985699598405,1567457303,@evester___ lmaooo💖💖,0,ri.ufo,18050208247197749
234,1319,18029498584205034,1567463618,@alexandermattmann machen wir 💪🏼,0,isthisjuliaa,17927306209313496
235,1320,17858959630506474,1567474328,@joecastroofficial i get her!,0,bateeza,18097410505053627
236,1321,17870719333448529,1567462916,@andrewbagsic 🙄🙄,0,edwardbagsic,18060941887153905
237,1322,17909952889348648,1567468802,@ian.milling Amen! 😂🙌🏼,1,carswithoutgas,17857891654504291
238,1323,18031874299207511,1567460027,@kelloushka issaaa date!😎❤,1,andreea_emilia,17974982587281424
239,1324,18031874299207511,1567460681,@andreea_emilia yay maybe we should do a Tesla girls thing with @emzel95 @franciscanvelhinho @petra.jlh,2,kelloushka,17845516078607479
240,1325,18065097475192043,1567456301,@eliassob 🙌🏼🙌🏼🙌🏼☺️,0,bribribritorres,17847907459592573
241,1326,17853791329536594,1567480593,@cemerdem99 😆,0,azim.turan,17853721627534121
242,1327,17845451443614839,1567464654,@noahkuems13 🙄,1,kimmiefrank22,17846930770605890
243,1328,18096090514059505,1567456410,😂👍,0,sebh_92,17858944114506746
244,1329,17850084463559530,1567457304,@shrshk 🤦🏻‍♀️,0,sanjanarnalla,17959050520294365
245,1330,17858076880515213,1567456189,@willchandler2 haha that’s me every time 😂!!,1,loganxoxo1,18027780376208631
246,1331,17847958315593299,1567487913,@uluc_k hahahahahahaha,0,saruhan_osm,18099144361003821
247,1332,17847958315593299,1567463152,@saruhan_osm anlamadım valla,1,uluc_k,18096080623062957
248,1333,17870341957451061,1567456781,@elcabanon Hahahaha! Ça va TELLEMENT être JP et moi!!...🏆👌🏻,1,gb.mln,18094123012006976
249,1334,18016940878227219,1567467657,"@ahobs13 you aren't the sharpest tool in the shed, are you?",1,_oderint_dum_metuant_,17864561932478946
250,1335,17992089037264185,1567478810,@smgates31 😆,0,mariapics,18096547453043724
251,1336,17900285095371796,1567467103,@prosperjiang I wish we could give it a test drive,0,aussie_finn_95,17865944035469573
252,1337,17900285095371796,1567471689,@prosperjiang ok can do.,0,aussie_finn_95,17862181903495871
253,1338,17900285095371796,1567469951,@karlysevander let’s organise that,1,livelongandprospergroup,17850062566568862
254,1339,17911554613337607,1567465916,@mikepfau hahaha awesome mate! 😂,1,marcmarzenit,17858097499518655
255,1340,17860883242497524,1567455539,@elliotharper91 maybe maybe😎,0,andreea_emilia,18095652256021154
256,1341,18096148345037418,1567458651,@sherifmaghraby at least Ba2olak raya7 rasak wara 🤣😂,1,a.albear,18093393067067455
257,1342,18096148345037418,1567457128,@andrewalbeir hahaha yabnel lazina 2ata3t 5alafna e7na el etneen,2,sherifmaghraby,18000027496254789
258,1343,18076628257110666,1567454992,@smarvasti hahaha Original ich 😂,1,its_danihoney,18077659888107061
259,1344,18062285425146711,1567463828,@kantayev that’s good 🙏🏽. I didn’t mean it in a bad way lol. But if you love it there then why move,2,giants28javi,18097346803021305
260,1345,18062285425146711,1567458650,@kantayev move,1,giants28javi,18097057669052314
261,1346,18062285425146711,1567511737,@jent05 I'm working instead of complaining bro. I have a ordinary work with ordinary salary. And it’s enough for me.,1,kantayev,18096046894009930
262,1347,18062285425146711,1567459140,"@giants28javi it’s just a joke👌🏻I feel good without any metal things or hi tech electronics, gadgets, etcetera. I like my profession and lifestyle. I like a place where I am.😊 but thanks 👍🏻🙏🏼",2,kantayev,18073821022121813
263,1348,18062285425146711,1567501599,@kantayev than why are you complaining you cant get one,1,thejensoncremasco,18019094296230618
264,1349,18062285425146711,1567454930,@kantayev sell your body,4,ginnjoose,17997567127262323
265,1350,17852663395544714,1567526208,@socalsoproud haha yeah!,0,jo_siah,18068271172189847
266,1351,17860784644500950,1567484645,@jonahim not a chance,0,jaimadisetty,17844181984628093
267,1352,18027397126214384,1567455845,@shxhzebhxtti je le fais tout le temps avec ma femme 😂,0,raphaello,18062515219180601
268,1353,18027397126214384,1567454277,@shxhzebhxtti je le fais tout le temps avec ma femme 😂,1,raphaello,17890171921386791
269,1354,18027397126214384,1567454441,"@raphaello C‘est Trés cool , J‘aime ça😂😂",1,unknowuserinstag,17845390207613156
270,1355,17902486519365447,1567454464,@lloydmax89 😂😂,0,emmagriffiths88,18015854896240002
271,1356,18027648499214348,1567563661,@godemperormusk haha me too 😎,0,houseneck,18051998326168547
272,1357,18027648499214348,1567879364,@godemperormusk @alexander_go_fit,0,humberto.goodrich,18028154095209277
273,1358,18027648499214348,1567466925,"@godemperormusk I have, once. Met her at a bar, kind of knew her. It was getting late and I was with a car so we left together and I dropped her at her boyfriends place. So, technically...",4,catriks,17998900144259855
274,1359,18027648499214348,1567954622,@godemperormusk it's okay king. One day,0,gerallth,17992775272264607
275,1360,18027648499214348,1567514127,@godemperormusk 😂,0,onelastlongsigh,17906962930353310
276,1361,18027648499214348,1567460703,@godemperormusk ...,0,seanrfyffe,17892113026388796
277,1362,18027648499214348,1567563225,@godemperormusk But you’ve known to please @hot_transexuals lol,0,socallife335i,17862967429484771
278,1363,17853659209548433,1567465107,@israshilad just be thankful u werent drinking anything 👀,1,m_emara53,17908663516351086
279,1364,17853659209548433,1567456548,@m_emara53 I WONDER WHAT THIS REMINDS ME OF,0,israshilad,17849097742576830
280,1365,17853659209548433,1567471406,@m_emara53 oh no.....,0,israshilad,17847951931588487
281,1366,18051324958199203,1567471789,@g_shell_shock 😘😘,0,sozit,17848627987583194
282,1367,18018119881224826,1567467956,@ono_kai 😂🙌🏼,0,carswithoutgas,17850024919569955
283,1368,17927586622309600,1567489688,"@jackcraneb haha. Cmon dude, dont do me injustice like that XD",0,campeon3434,17850236203563952
284,1369,17853583132549567,1567493756,@nathan_hollett expected vs actual reaction lolol,0,kieran.buckingham,17990754274263280
285,1370,18098862088043102,1567459080,@bamatson I love this,0,lexflows,17958815569288784
286,1371,18098862088043102,1567521123,@bamatson we were much more dramatic she has nothing on us.,0,kerstin_harrington,17878948264421541
287,1372,17999202169253288,1567459604,@christoperleigh 🤦🏻‍♀️❤️,1,lindsayludavies,17847947977588142
288,1373,17857789408504878,1589176018,@jdyersmith no you are,1,closetcandychris,18142515103004330
289,1374,17857789408504878,1567453888,@chads every time,1,closetcandychris,18075765397117065
290,1375,17857789408504878,1589174693,@closetcandychris @chads you guys are so cute,0,jdyersmith,17845116173139252
291,1376,17848554469581073,1567469167,@bdub360 HAHAHAHAH 😭😭😭,0,eileensoong,18089369992077859
292,1377,17844114850621432,1567453889,@_savagebrandon_ 😁,1,haazah,17847932980595059
293,1378,17857010956517855,1567454280,@i.v.a.n.ai @iamcardib,2,_laxvision_,18067036465087122
294,1379,17857010956517855,1567460236,@i.v.a.n.ai 🤣🤣👍🏻,0,jeanpaulvieira,17858302774509478
295,1380,17857010956517855,1567540105,@i.v.a.n.ai brazzers,2,mariozeltner,17844324463621014
296,1381,18030865360206139,1567454291,@kishan_devkaran @iamcardib,0,_laxvision_,18031833466205350
297,1382,18030865360206139,1567491921,@kishan_devkaran @seviarcr,0,astrdsndll,18018724711224972
298,1383,17992125937267788,1567457353,@walgermo bruuuh,0,fivelpower,18076398160115002
299,1384,17998192372258887,1567458107,@djokicjovan 😍,0,stelle_18,17984226436272392
300,1385,18095484133022104,1567454900,@sheppyboi45 the 2020 roadster goes 0 to 100kmh in 1.8 seconds,0,bing_jang13,18077337742115090
301,1386,18095484133022104,1567453454,@bing_jang13 0-100 km/h in 2.8 seconds,0,bing_jang13,18073092316121570
302,1387,18095484133022104,1567454091,@bing_jang13 but...what happened,0,sheppyboi_,18066515218139282
303,1388,18095484133022104,1567454279,@bing_jang13 oh. I'd love to accelerate that fast,0,sheppyboi_,17853707650535368
304,1389,18064260856133242,1567594631,@martinbergdds Never gets old,0,lascph,18050220709194746
305,1390,17892418882389575,1567536855,@heisenberg___y get your weight up with the meth buddy,0,jojo3sworld,18096471919038079
306,1391,17892418882389575,1567478204,"@dixplode when you look at the graphs, you see both start ""instantly"", just one increases linearly and one exponentially.",0,gooniesneversaydie,18091736038066848
307,1392,17892418882389575,1567478246,"@gooniesneversaydie when people say instant torque it means instant peak torque. It doesn’t mean ICE doesn’t have torque instantly, it just means it needs a lot of ramping up before it reaches peak torque...",0,dixplode,18073178662121814
308,1393,17892418882389575,1567454330,"@heisenberg___y he's accelerating the car without telling her when he's doing it. I do this to people riding in my tesla for the first time, too, and it's hilarious to see their reactions, and I dont even have the performance version.",18,gooniesneversaydie,18030949441206427
309,1394,17892418882389575,1567478730,"@gooniesneversaydie ok so now you understand, good.",0,dixplode,18027581596214950
310,1395,17892418882389575,1567477058,@gooniesneversaydie it’s correct to say instant torque tho,2,dixplode,18025491865216785
311,1396,17892418882389575,1567555702,@coven.com3800 too bad am 14 can’t even get a job yet,0,mistrosphere15,17974733332283969
312,1397,17892418882389575,1567459334,"@rez.iian21 it's not instant, it's linear. People need to stop saying ""instant"", there is no ""instant acceleration"", just like there's no ""instant displacement"" or ""instant velocity"". It's linear. Acceleration is the derivative of velocity and hence is the chance in velocity between at least 2 instances in time, which precludes it from being ""instant"". Same goes for Powe. Power by definition is work over a certain amount of time. Sorry, this has been bugging me for a while now. #rantover",28,gooniesneversaydie,17974506232283888
313,1398,17892418882389575,1567478605,"@gooniesneversaydie electric motors in EVs reach their peak torque instantly, period.",0,dixplode,17921100670322184
314,1399,17892418882389575,1567471997,@gooniesneversaydie theres a difference between instantaneous power and average power,1,m_emara53,17910738007347555
315,1400,17892418882389575,1567478058,"@dixplode only if you also apply it to ICE Vehicles, sure, then you can somewhst generalize it. But people don't say it about ICEs... People perceive ICE torque as ""delayed"", it's not, it's simply exponential. Just look up a graph of ""linear vs exponential"" and you'll see. You'll also see thta at some pint the graphs conclude, at which point the Ice engine would surpass the torque of an EV. These are of course approximate, but the basics of ICE vs EV are that.",1,gooniesneversaydie,17885062306407082
316,1401,17892418882389575,1567478686,"@dixplode yes, they do. Never said they didnt?! 🤔",0,gooniesneversaydie,17881530820418116
317,1402,17892418882389575,1567458005,@gooniesneversaydie so there’s no sound! It’s quiet when you are driving it or even sending it full throttle and again more so these cars have instant power!,6,rez.iian21,17878495390430055
318,1403,17892418882389575,1567460336,@gooniesneversaydie so what ur saying is it’s instant power,39,ben.holla,17877467548432617
319,1404,17892418882389575,1567536223,@heisenberg___y exactly,0,emadi_irani,17876488651438225
320,1405,17892418882389575,1567551842,"@heisenberg___y you don’t need to afford it to test drive :) also, if you can afford Honda CR-V or Pilot, you can afford base Tesla. Some decent used ones should be out in a year or 2.",3,coven.com3800,17867681341463845
321,1406,17892418882389575,1567474057,"@m_emara53 there is also a difference between instantaneous and instant. When people say ""instant acceleration/power/torque"", they are referring to the sensation of  experiencing linear acceleration/power/torque. Exponential acceleration/power/torque can be just as instantaneous as linear, but it's experienced as ""slower"", because it's, well, exponential. So sorry, but it is what it is. You integrate the area under the curve and initially there will be more area under the linear curve.",3,gooniesneversaydie,17866010323470109
322,1407,17892418882389575,1567478754,"@dixplode still inorrect to call it ""instant"" lol",0,gooniesneversaydie,17845482565612395
323,1408,17892418882389575,1567478392,"@dixplode there's quite a difference between ""instant"" and ""peak"". Actually not even related much... One is an magnitude and one is a value in time...",0,gooniesneversaydie,17844155230625024
324,1409,17856595300521596,1567454315,@andreea_emilia love this 😂😂😂,1,lifeof_dana,18079148062096468
325,1410,17856595300521596,1567455022,@franciscanvelhinho ❤,0,andreea_emilia,18076952656107231
326,1411,17856595300521596,1567455575,@lifeof_dana nothing like a @lifeof_dana out of the window shot tho!,2,andreea_emilia,17998783810253432
327,1412,17856595300521596,1567454844,@andreea_emilia damn this chick,3,franciscanvelhinho,17923756225319059
328,1413,17856595300521596,1567455359,@andreea_emilia who's the Influencer now you boss babe ❤️,1,lifeof_dana,17912467984344413
329,1414,17856595300521596,1567457535,@andreea_emilia So genuine ❤️,0,churst93,17878231522430242
330,1415,17856595300521596,1567879531,@andreea_emilia so how did your shirt came off?? The video skips that part.,0,humberto.goodrich,17873585083447754
331,1416,17856595300521596,1567454845,@lifeof_dana this is so freaking hilarious,0,andreea_emilia,17872501354444057
332,1417,17853757474535265,1567453526,@davidsanchezmorrell haha yeah,0,gian.sereno,18100183501027856
333,1418,17853757474535265,1567453242,@gian.sereno HAHA FR. At some points I can tell when ur gonna do it,1,davidmorrellsanchez,17875192630441552
334,1419,18066336421191036,1567455503,@hanslugtenberg boom roasted. RIP,4,taiso_,18064345087130585
335,1420,18066336421191036,1567456329,"@_oderint_dum_metuant_ he’s right tho. Their service is horrendous, it’s pretty much the worse service I have ever received in any industry",1,trevsters,18057067336161033
336,1421,18066336421191036,1567471527,"@_oderint_dum_metuant_ 
This!",2,bill_m_socal,18025098115216210
337,1422,18066336421191036,1567453647,@hanslugtenberg you literally say the same thing on every Tesla post. I'm starting to think the only thing Tesla related you've owned is the stock you're trying to short.,37,_oderint_dum_metuant_,17924274064316031
338,1423,18066336421191036,1567454371,@_oderint_dum_metuant_ 🔥,5,gooniesneversaydie,17860923271500987
339,1424,18066336421191036,1567502177,@hanslugtenberg bot,1,dx12974,17859043699507310
340,1425,18066336421191036,1567459627,"@hanslugtenberg why do you need so much ""service"" on your new vehicle? You sound needy af.",8,ab1sc,17853705868546785
341,1426,17852757271545001,1567456415,@itstimbo amk wenn du fahrsch wie en terrorist hahaha,1,jonstrah,17892394861385050
342,1427,17864500990481949,1567458776,@oscar_dante 😂,0,vwikdal,17892059380387108
343,1428,18077140012096379,1567453006,@wglasscock27 this does get old,0,emglasscock,18095031160002449
344,1429,18096416389011836,1567456884,@fanovespoli algun dia..,1,natiblanzari,17844111526625192
345,1430,17884851892408502,1567455562,@damonwright YES,0,melissalehman90,18096401440020122
346,1431,17999482000249319,1567454249,@j4mdad you Love it!!,0,lewis_stokes123,17913749092337098
347,1432,17892522133386832,1567455631,@bartpieters1 hahahahahaha 🙋🏻‍♀️🤦🏻‍♀️,1,celinemieldijk,18100027510032757
348,1433,17997576274261260,1567453803,@iownthenight you would,1,shylla_marie,18066692611087195
349,1434,17870689525442904,1567453044,@thabojackson T-gasm,5,_oderint_dum_metuant_,17847270901588825
350,1435,17872393228444563,1567452894,@santoshvemu 🙈🙈,0,apoorvaneeloji,17882871688414519
351,1436,17845424788612914,1567461244,@yaloca25 😂😂😂,0,floriankld,17885263387410211
352,1437,18063159223183811,1567461046,@andrei_c137 yup,0,jaspeter,18096856174047189
353,1438,18063159223183811,1567457312,@andrei_c137 😂😂,0,pv._.___,18079535422097402
354,1439,18063159223183811,1567453522,@andrei_c137 I was gonna say that! Dude's about to get laid.,14,crucialsheep764,18077657014104199
355,1440,18063159223183811,1567491928,@andrei_c137 @seviarcr,2,astrdsndll,18057910579167179
356,1441,18063159223183811,1567455457,@andrei_c137 someone clearly doesn't know what an orgasm looks like. Had to be said. There. 😉,30,lifeof_dana,18056895076163228
357,1442,18063159223183811,1567456774,@lifeof_dana rekt,1,andyglass.jpeg,18030916072206083
358,1443,18063159223183811,1567453258,"@andrei_c137 came here to say that.. you win this round, friend! 😆",7,davidohin,18018205894229763
359,1444,18063159223183811,1567574093,🙌,0,joseuriarte13,18000419458248737
360,1445,18063159223183811,1567455055,@andrei_c137 who wouldn't. 😂🙈,0,andjela1998,17992048015264482
361,1446,18063159223183811,1567462015,@lifeof_dana lmao,0,galen907_photo,17923617952319536
362,1447,18063159223183811,1567460745,@andrei_c137 no it didn't.,1,moscospm,17916295576327096
363,1448,18063159223183811,1567545993,"@andrei_c137 some clients tell me the same (when they are drunk), so it’s real yep",1,teslataxi,17892376822379718
364,1449,18063159223183811,1567459424,@andrei_c137 the same thoughts when I saw it 😅 she was so  womanly excited 😅,1,kantayev,17872492804446006
365,1450,18063159223183811,1567453187,@andrei_c137 😂😂😂,0,a.z.prestige,17872484479446676
366,1451,18063159223183811,1567473451,@andrei_c137 *Micro Orgasm,2,joseuriarte13,17861333422488064
367,1452,18063159223183811,1567483381,@andrei_c137 nah dude now that's just weird. 0/10.,1,papapersian,17853850516534029
368,1453,18063159223183811,1567453845,@andrei_c137 🤣🤣🤣🤣 thought the same,1,avionicamusica,17852893738556035
369,1454,18063159223183811,1567478058,"@lifeof_dana touché 🙃 I'm willing to learn, though 😉",0,andrei_c137,17844159943626794
370,1455,18064904872193229,1567461133,@snowflakes_fam thats what happens when a woman gets wet due to power. That passanger seat is gonna need to be cleaned after all this.,13,jaspeter,18097760710035595
371,1456,18064904872193229,1567467973,@snowflakes_fam hahahah Omg! This is so true 😂😂 well observed! Well... probably... this Tesla maked her.. 💦,4,luca_wolf01,18097071685023162
372,1457,18064904872193229,1567492151,@snowflakes_fam yeah that was interesting...,0,travel_photography_dude,18092636686070289
373,1458,18064904872193229,1567460213,@snowflakes_fam 🤣🤣🤣👍🏻,0,jeanpaulvieira,18078638005098224
374,1459,18064904872193229,1567463187,@snowflakes_fam The Tesla Effect...,7,taylormartin77,18067009882187620
375,1460,18064904872193229,1567461556,@jaspeter good thing the seats are stain resistant,10,yuvi.makkar,18066616549142533
376,1461,18064904872193229,1567480432,@taylormartin77 😂😂😂,0,zan.zy,18064375141193464
377,1462,18064904872193229,1567568247,"@cam_ron904 actually, at the start there was a bag behind them and in the others not, in thinking that it’s just in a different order and they must’ve got food or something. in the second and third video the shirt remained the same, and the last it went down one notch.",1,drewfuckingdollarhide,18060923011154737
378,1463,18064904872193229,1567575172,@miloszszynka 😂😂💀,0,stefoboy,18057127405160602
379,1464,18064904872193229,1567572337,@snowflakes_fam the g force broke the beads😂,1,stefoboy,17928539509308223
380,1465,18064904872193229,1567461878,@yuvi.makkar well then...👌,0,jaspeter,17923745107319998
381,1466,18064904872193229,1567575048,@stefoboy you mean g point,0,miloszszynka,17883455038407821
382,1467,18064904872193229,1568331324,@snowflakes_fam 🤣,0,ironman_e,17874190180451491
383,1468,18064904872193229,1567623577,@snowflakes_fam @mandalohman,0,aarontran15,17869948036460128
384,1469,18064904872193229,1567455690,@snowflakes_fam oh is someone afraid of a woman's body? 😂,4,lifeof_dana,17864483818476499
385,1470,18064904872193229,1568606128,"@snowflakes_fam you drive a woman around long enough in a Tesla the panties come off too. Don’t sweat it, embrace it!",0,killsignal,17863158715493141
386,1471,18064904872193229,1567618008,"@snowflakes_fam to watch the video click here 👉 
http://giphygifs.s3.amazonaws.com/media/FbPsiH5HTH1Di/giphy.gif",0,gavin_fair,17863113295487758
387,1472,18064904872193229,1567521250,@jaspeter you're an idiot.,0,belledtd,17844310138623059
388,1473,18097257121040269,1567461589,@sergiotdg 🙈,1,elenaalcaide,17857810507507620
389,1474,18096340567049912,1567539514,@tomhietkamp op een dag kots ik echt die hele auto onder met jouw gedrag....,0,sbontrop,18026658922221856
390,1475,17860702213500821,1567466648,@gooniesneversaydie that INSTANT TORQUE,0,hoodswami,18097207222054145
391,1476,17860702213500821,1567479975,@l_u_k_i_6 I'm not defending tesla I'm talking about cars overall I could careless about the sound of my engine it's all about performance people are too busy worrying on how their cars sound and look and not how they actually perform.,1,vrsce01,18078378817104551
392,1477,17860702213500821,1567475955,This video was missing something... The roaring sound of a V8,2,lukas.malhotra,18018097357230198
393,1478,17860702213500821,1567479353,@vrsc.e it's also missing the performance of a w16,0,lukas.malhotra,17984433313279209
394,1479,17860702213500821,1567494366,@vrsc.e you're a very small percentage and you're wrong.,0,jsaltygomes,17887979203399130
395,1480,17860702213500821,1567461550,@haylees_instatube except the charging !!! 😂😂😂,1,bunk_trunk_soon_,17875196500439313
396,1481,17860702213500821,1567455018,@gooniesneversaydie sorry sorry,2,haylees_instatube,17867406934466019
397,1482,17860702213500821,1567453752,"@haylees_instatube acceleration, not speed 😉",25,gooniesneversaydie,17858236498510476
398,1483,17860702213500821,1567458605,@gooniesneversaydie correct,1,giants28javi,17850144538564397
399,1484,17860702213500821,1567479132,@l_u_k_i_6 Who cares about some sound. It's all about performance.,1,vrsce01,17844241633623048
400,1485,18086495662077581,1567455541,@brandoncarrozza yooo lol the worst,1,bobbbyclark,18073508494127903
401,1486,17887734190399081,1567460246,@tomcpre vieux beauf j’espère au moins qu’il l’a tringlé sur la banquette arrière à 20k !,0,alx_mln_,17857676527501845
402,1487,18016511020242968,1567453189,@alex_mackety yesss❤️,0,_.e.m.i.l.ymarie._,18097429555012668
403,1488,17896069558374047,1567461146,@jacques_benzakein 🙃,0,eli_daar,17845439695614904
404,1489,17901554545367368,1567458965,@whisktangofox 😭😭😭,0,dcasenove,18098363143031643
405,1490,18060778972156350,1567460208,@swole_is_the_goal_ 🤣🤣🤣,0,jeanpaulvieira,17852675809538485
406,1491,17844101128618385,1567452587,@juhdegs hard pulls. >1g all day,8,chrisss.salsa,18016510354232007
407,1492,17844101128618385,1567452618,@juhdegs acceleration,2,mustafayasarrrrr,17864415445475636
408,1493,17844101128618385,1567456863,@chriss.salsa I heard teslas pull 1g when they aren’t even moving,6,immmjustin,17857063555513571
409,1494,17999320420253454,1567453064,@adriglosova to je psycho,0,leosat91,18099320266049440
410,1495,18056650501161273,1567475551,@eyelens.jpeg because @iamcardib is an iconic queen and her music is absolute fire,7,williamreeves215,18096709834048223
411,1496,18056650501161273,1567469122,@eyelens.jpeg 😂,1,theboy.ig,18067383412083275
412,1497,18056650501161273,1567563183,@eyelens.jpeg eeeewwwwwww 👎🏻,0,socallife335i,18063197728177123
413,1498,18056650501161273,1567489029,@williamreeves215 it's more like flaming garbage,9,chad.glazier,18061738738146813
414,1499,18056650501161273,1567458576,@eyelens.jpeg :(,1,keithollenburg,18060301198157505
